Date,AD_Line,SPY_Close,AD_Line_Pct_Change,SPY_Pct_Change,Rolling_Corr,Potential_Divergence,Opposite_Direction,Divergence
2024-04-24,56,499.0582275390625,inf,-0.0004746680898967126,,0,1,0
2024-04-25,-63,497.162353515625,-2.125,-0.003798903452181035,,0,0,0
2024-04-26,-33,501.8724365234375,-0.47619047619047616,0.009473933363026488,,0,1,0
2024-04-29,190,503.6498107910156,-6.757575757575758,0.003541486119242432,,0,1,0
2024-04-30,-194,495.67132568359375,-2.0210526315789474,-0.015841334467873835,,0,0,0
2024-05-01,-218,494.06182861328125,0.12371134020618557,-0.003247105464680211,,0,1,0
2024-05-02,-4,498.6829833984375,-0.981651376146789,0.009353393679748079,,0,1,0
2024-05-03,250,504.8643493652344,-63.5,0.012395381780769599,,0,1,0
2024-05-06,523,510.0779724121094,1.092,0.010326779962637644,,0,0,0
2024-05-07,670,510.6408386230469,0.2810707456978967,0.0011034905276849916,,0,0,0
2024-05-08,665,510.69012451171875,-0.007462686567164201,9.651771841201473e-05,,0,1,0
2024-05-09,991,513.6326904296875,0.49022556390977434,0.00576194012128628,,0,0,0
2024-05-10,1099,514.2943725585938,0.1089808274470232,0.0012882399061335814,,0,0,0
2024-05-13,1029,514.3634033203125,-0.06369426751592355,0.00013422422138376078,,0,1,0
2024-05-14,1160,516.723388671875,0.12730806608357637,0.004588167308032354,,0,0,0
2024-05-15,1387,523.1219482421875,0.19568965517241388,0.012382949389534215,,0,0,0
2024-05-16,1340,522.045654296875,-0.03388608507570301,-0.002057443678150195,,0,0,0
2024-05-17,1432,522.7960815429688,0.06865671641791038,0.0014374743663070344,,0,0,0
2024-05-20,1370,523.3984985351562,-0.04329608938547491,0.0011522982161793482,,0,1,0
2024-05-21,1375,524.6820678710938,0.0036496350364962904,0.0024523748912728127,,0,0,0
2024-05-22,1231,523.17138671875,-0.10472727272727278,-0.0028792315286728654,,0,0,0
2024-05-23,843,519.3499755859375,-0.3151909017059301,-0.007304319826777594,,0,0,0
2024-05-24,1062,522.7862548828125,0.25978647686832734,0.006616500353154198,,0,0,0
2024-05-28,832,523.151611328125,-0.21657250470809797,0.0006988639083373993,,0,1,0
2024-05-29,448,519.4882202148438,-0.46153846153846156,-0.00700254196671779,,0,0,0
2024-05-30,668,516.0420532226562,0.4910714285714286,-0.006633773121481501,,0,1,0
2024-05-31,1005,520.7422485351562,0.5044910179640718,0.009108163342788744,,0,0,0
2024-06-03,850,521.1668090820312,-0.154228855721393,0.0008152988317526866,,0,1,0
2024-06-04,812,521.7494506835938,-0.04470588235294115,0.0011179560774192687,,0,1,0
2024-06-05,960,527.9505004882812,0.18226600985221686,0.011885110365833507,,0,0,0
2024-06-06,861,527.9406127929688,-0.10312500000000002,-1.87284514425734e-05,,0,0,0
2024-06-07,740,527.2987670898438,-0.14053426248548195,-0.0012157536048030826,,0,0,0
2024-06-10,818,528.9280395507812,0.10540540540540544,0.0030898469001348072,,0,0,0
2024-06-11,686,530.2018432617188,-0.1613691931540342,0.0024082741236772787,,0,1,0
2024-06-12,779,534.556396484375,0.13556851311953344,0.008213010343132154,,0,0,0
2024-06-13,647,535.6327514648438,-0.16944801026957634,0.002013548032625989,,0,1,0
2024-06-14,419,535.9586181640625,-0.3523956723338485,0.0006083770985392256,,0,1,0
2024-06-17,640,540.2242431640625,0.5274463007159904,0.007958870060923662,,0,0,0
2024-06-18,780,541.5968627929688,0.21875,0.0025408330823268876,,0,0,0
2024-06-20,853,540.1255493164062,0.09358974358974348,-0.0027166211210586377,,0,1,0
2024-06-21,940,539.4014282226562,0.10199296600234464,-0.0013406532882335176,,0,1,0
2024-06-24,1147,537.6480102539062,0.22021276595744688,-0.0032506735744611825,,0,1,0
2024-06-25,884,539.7183837890625,-0.2292938099389712,0.003850797353790014,,0,1,0
2024-06-26,729,540.3920288085938,-0.17533936651583715,0.0012481416971605874,,0,1,0
2024-06-27,799,541.2439575195312,0.0960219478737998,0.001576501253757856,,0,0,0
2024-06-28,836,539.1141357421875,0.04630788485607007,-0.00393504952388668,,0,1,0
2024-07-01,588,540.2236328125,-0.2966507177033493,0.002058000331942811,,0,1,0
2024-07-02,772,543.8592529296875,0.3129251700680271,0.006729842784292561,,0,0,0
2024-07-03,769,546.2861938476562,-0.0038860103626943143,0.004462443003212968,,0,1,0
2024-07-05,744,549.4363403320312,-0.032509752925877766,0.00576647647305073,,0,1,0
2024-07-08,801,550.0703735351562,0.0766129032258065,0.001153970272046223,,0,0,0
2024-07-09,695,550.6053466796875,-0.132334581772784,0.0009725540044869252,,0,1,0
2024-07-10,1002,556.0537109375,0.44172661870503593,0.009895225846729971,,0,0,0
2024-07-11,1287,551.2590942382812,0.284431137724551,-0.008622578367717515,,0,1,0
2024-07-12,1594,554.7361450195312,0.23853923853923864,0.0063074710559731795,,0,0,0
2024-07-15,1655,556.26171875,0.03826850690087835,0.0027500889281606433,,0,0,0
2024-07-16,2040,559.5604248046875,0.23262839879154074,0.005930133143262406,,0,0,0
2024-07-17,2033,551.71484375,-0.0034313725490195957,-0.014020972011067334,,0,0,0
2024-07-18,1768,547.4749145507812,-0.1303492375799311,-0.007685001132831548,,0,0,0
2024-07-19,1543,543.8394165039062,-0.12726244343891402,-0.006640483335858427,,0,0,0
2024-07-22,1827,549.4463500976562,0.18405703175631882,0.010309906607715913,-0.2112815854504026,1,0,0
2024-07-23,1704,548.5844116210938,-0.0673234811165846,-0.0015687400169448473,-0.21515417062850936,1,0,0
2024-07-24,1529,536.1521606445312,-0.10269953051643188,-0.022662421157437884,-0.202991994899014,1,0,0
2024-07-25,1604,533.358642578125,0.049051667756703665,-0.005210308325621638,-0.20044929646239543,1,1,0
2024-07-26,1982,539.3320922851562,0.23566084788029928,0.011199686721409474,-0.20919030327252025,1,0,0
2024-07-29,2029,539.6491088867188,0.023713420787083717,0.0005877948041610459,-0.20868138551268958,1,0,0
2024-07-30,2204,536.9149780273438,0.08624938393297188,-0.005066497496892808,-0.21186164449819098,1,1,0
2024-07-31,2278,545.642333984375,0.033575317604355615,0.016254633068900404,0.41650565510664284,1,0,0
2024-08-01,2118,537.9154663085938,-0.07023705004389813,-0.014161048720978675,0.38880482027425506,1,0,0
2024-08-02,1879,527.900390625,-0.11284230406043438,-0.018618307728389905,0.398668383767254,1,0,0
2024-08-05,1422,512.5259399414062,-0.243214475784992,-0.029123772129418968,0.4260134207949895,1,0,0
2024-08-06,1716,517.2512817382812,0.2067510548523206,0.009219712464534346,0.42784901524397806,1,0,0
2024-08-07,1508,513.7938842773438,-0.12121212121212122,-0.006684173791350556,0.43309000277747683,1,0,0
2024-08-08,1919,525.6714477539062,0.27254641909814326,0.023117370291918515,0.4538880813262302,1,0,0
2024-08-09,2014,527.9894409179688,0.04950495049504955,0.004409585443468256,0.45173832447185713,1,0,0
2024-08-12,1841,528.2669067382812,-0.08589870903674279,0.0005255139569271261,0.4415547150482248,1,1,0
2024-08-13,2192,536.95458984375,0.19065725149375345,0.01644563192328241,0.44965614923988123,1,0,0
2024-08-14,2303,538.6485595703125,0.05063868613138678,0.0031547727845206985,0.449623817105779,1,0,0
2024-08-15,2631,547.881103515625,0.14242292661745548,0.017140199822825997,0.4528066326246915,1,0,0
2024-08-16,2781,549.1094360351562,0.05701254275940704,0.00224196912733321,0.45358314823789153,1,0,0
2024-08-19,3117,554.3597412109375,0.12081984897518883,0.009561491446388404,0.4536713988294717,1,0,0
2024-08-20,2959,553.4583129882812,-0.05068976580044915,-0.0016260708627346965,0.4427658361402514,1,0,0
2024-08-21,3263,555.3602294921875,0.10273741128759717,0.003436422327161903,0.4382007244752299,1,0,0
2024-08-22,3185,551.0015258789062,-0.0239043824701195,-0.007848425907751366,0.4448126711326792,1,0,0
2024-08-23,3549,556.8560791015625,0.11428571428571432,0.010625294028573817,0.4358454730231315,1,0,0
2024-08-26,3586,555.5286254882812,0.010425471963933397,-0.0023838360809905756,0.495086135585827,1,1,0
2024-08-27,3571,556.2914428710938,-0.004182933630786367,0.0013731378507129133,0.48808884758621424,1,1,0
2024-08-28,3501,553.0620727539062,-0.019602352282273916,-0.00580517669033398,0.4939869507579221,1,0,0
2024-08-29,3670,553.1115112304688,0.048271922307911996,8.939046627509661e-05,0.49490796407572774,1,0,0
2024-08-30,4043,558.3915405273438,0.10163487738419619,0.009546048472447888,0.48847243053285044,1,0,0
2024-09-03,3836,546.900390625,-0.05119960425426662,-0.02057901860671374,0.48778677743246185,1,0,0
2024-09-04,3816,545.781005859375,-0.005213764337851923,-0.002046779970929946,0.4898174787514646,1,0,0
2024-09-05,3568,544.45361328125,-0.06498951781970652,-0.002432097423461843,0.49029417933520175,1,0,0
2024-09-06,3236,535.290283203125,-0.09304932735426008,-0.016830322831178357,0.5083535121941061,1,0,0
2024-09-09,3570,541.2835083007812,0.10321384425216307,0.011196214999071863,0.5059516338359533,1,0,0
2024-09-10,3603,543.6412963867188,0.009243697478991564,0.004355920787868062,0.5145052011038435,1,0,0
2024-09-11,3576,549.2183837890625,-0.007493755203996644,0.010258763341584931,0.5320151488331306,1,1,0
2024-09-12,3826,553.8446655273438,0.06991051454138697,0.00842339199639408,0.5397247469574753,1,0,0
2024-09-13,4176,556.7371826171875,0.09147935180345002,0.005222614335536946,0.5440507823676669,1,0,0
2024-09-16,4447,557.5594482421875,0.06489463601532575,0.001476936785746119,0.547510994927574,1,0,0
2024-09-17,4485,557.7872924804688,0.00854508657521924,0.0004086456412846218,0.5500437217995366,1,0,0
2024-09-18,4411,556.1329956054688,-0.016499442586399127,-0.0029658202997837613,0.5685873711631916,1,0,0
2024-09-19,4614,565.623046875,0.04602131036046253,0.0170643557287935,0.5863714522900954,1,0,0
2024-09-20,4470,564.6453247070312,-0.031209362808842678,-0.0017285755475674458,0.6006599728424626,1,0,0
2024-09-23,4695,566.0562744140625,0.05033557046979875,0.0024988247405808295,0.6011379619438744,1,0,0
2024-09-24,4701,567.6759033203125,0.0012779552715656006,0.0028612506908902713,0.6012851803510766,1,0,0
2024-09-25,4464,566.4239501953125,-0.05041480536056153,-0.002205401211637481,0.6422854294005513,1,0,0
2024-09-26,4623,568.6696166992188,0.0356182795698925,0.003964639036064588,0.648392347056635,1,0,0
2024-09-27,4797,567.8448486328125,0.037637897469175785,-0.0014503466374615748,0.6516051013521615,1,1,0
2024-09-30,4929,570.120361328125,0.027517198248905528,0.004007278926261737,0.6587140403323383,1,0,0
2024-10-01,4756,565.012939453125,-0.035098397240819645,-0.008958497576024071,0.6616259589884055,1,0,0
2024-10-02,4707,565.25146484375,-0.010302775441547563,0.0004221591648074785,0.6732367441498524,1,1,0
2024-10-03,4436,564.2180786132812,-0.057573826216273605,-0.0018281885050124291,0.6951536688166365,1,0,0
2024-10-04,4655,569.3452758789062,0.04936880072137062,0.00908726157486206,0.7720475479711213,0,0,0
2024-10-07,4365,564.1981811523438,-0.06229860365198714,-0.00904037487378262,0.7864130296559678,0,0,0
2024-10-08,4497,569.5341186523438,0.030240549828178587,0.009457558847675962,0.7823436710918629,0,0,0
2024-10-09,4749,573.4789428710938,0.05603735823882583,0.006926405441844974,0.7969186448730415,0,0,0
2024-10-10,4573,572.475341796875,-0.0370604337755317,-0.001750022536475826,0.8052476656863885,0,0,0
2024-10-11,4940,575.9034423828125,0.0802536628034114,0.0059882065403507045,0.8056569642041098,0,0,0
2024-10-14,5241,580.6134033203125,0.060931174089068785,0.008178386498286061,0.8069825583688083,0,0,0
2024-10-15,5233,576.1021728515625,-0.0015264262545315876,-0.007769766324635219,0.8048223385728257,0,0,0
2024-10-16,5451,578.606201171875,0.041658704376074995,0.004346500392314434,0.8081291587426844,0,0,0
2024-10-17,5426,578.6558227539062,-0.004586314437717842,8.576054306153047e-05,0.8029695404106973,0,1,0
2024-10-18,5562,580.8816528320312,0.025064504238849983,0.0038465526321536103,0.8095832559962113,0,0,0
2024-10-21,5228,579.927734375,-0.060050341603739676,-0.0016421907154073878,0.8142424153557105,0,0,0
2024-10-22,5095,579.6197509765625,-0.025439938791124717,-0.0005310720287751147,0.8138394370701025,0,0,0
2024-10-23,4960,574.3235473632812,-0.026496565260058835,-0.009137376019982102,0.8303228502586564,0,0,0
2024-10-24,4961,575.5655517578125,0.00020161290322584513,0.0021625517536818517,0.8427685748090292,0,0,0
2024-10-25,4764,575.3668212890625,-0.039709735940334556,-0.0003452786014435105,0.8390043603824328,0,0,0
2024-10-28,4969,577.1455688476562,0.04303106633081444,0.0030915017911679055,0.8320012504624404,0,0,0
2024-10-29,4793,578.0795288085938,-0.03541960152948276,0.0016182398537725184,0.7882185114048251,0,1,0
2024-10-30,4781,576.3307495117188,-0.0025036511579387133,-0.0030251534775486144,0.7978882958683116,0,0,0
2024-10-31,4553,565.0328979492188,-0.04768876804015898,-0.019603069196068024,0.786545876409459,0,0,0
2024-11-01,4548,567.4176025390625,-0.0010981770261365709,0.004220470345176475,0.7503733191669489,0,1,0
2024-11-04,4601,566.1953735351562,0.011653474054529545,-0.0021540202461768354,0.748763758892995,0,1,0
2024-11-05,4990,573.041748046875,0.0845468376439904,0.012091894126530889,0.7717795565454787,0,0,0
2024-11-06,5170,587.290771484375,0.03607214428857719,0.024865593974724653,0.7168087754532546,0,0,0
2024-11-07,5205,591.8317260742188,0.0067698259187620735,0.007732038047127077,0.7117443845098717,0,0,0
2024-11-08,5347,594.3953857421875,0.02728146013448618,0.0043317374770937,0.6893341998469372,1,0,0
2024-11-11,5458,594.9617309570312,0.020759304282775393,0.0009528089020014452,0.6919107349784945,1,0,0
2024-11-12,5244,593.1136474609375,-0.03920850128252107,-0.0031062224676552397,0.6891132670019331,1,0,0
2024-11-13,5273,593.4017333984375,0.005530129672006057,0.000485717937419361,0.6914887189836417,1,0,0
2024-11-14,5056,589.5860595703125,-0.04115304380807894,-0.006430169669833119,0.7098121892413378,0,0,0
2024-11-15,4911,582.0343017578125,-0.028678797468354444,-0.012808575932076294,0.7084128431505062,0,0,0
2024-11-18,5063,584.4190673828125,0.030950926491549513,0.00409729395294689,0.702228919470427,0,0,0
2024-11-19,4952,586.555419921875,-0.021923760616235466,0.003655514780908309,0.697062838468621,1,1,0
2024-11-20,5070,586.754150390625,0.023828756058158262,0.0003388093639582479,0.6962917598114388,1,0,0
2024-11-21,5443,589.904052734375,0.07357001972386579,0.005368351193856924,0.6935715942748862,1,0,0
2024-11-22,5703,591.732421875,0.047767775124012424,0.003099434784606059,0.6989457931395893,1,0,0
2024-11-25,5969,593.7396240234375,0.04664211818341224,0.0033920773549593886,0.6926497124165054,1,0,0
2024-11-26,6021,596.8397827148438,0.00871167699782216,0.0052214111471931,0.6852325843850902,1,0,0
2024-11-27,6053,595.0313110351562,0.005314731772130932,-0.0030300789794227567,0.6831279594551087,1,1,0
2024-11-29,6154,598.7277221679688,0.016685940855774017,0.006212128780890502,0.6852432007427762,1,0,0
2024-12-02,6017,599.8009033203125,-0.022261943451413746,0.0017924360483223545,0.645438309187903,1,1,0
2024-12-03,5828,600.0790405273438,-0.031411002160545154,0.0004637158855407275,0.6283481866002613,1,1,1
2024-12-04,5798,603.8052978515625,-0.00514756348661638,0.0062096108555036444,0.6222252912458104,1,1,1
2024-12-05,5672,602.8116455078125,-0.021731631597102452,-0.001645650257269371,0.6423387577156988,1,0,1
2024-12-06,5588,603.954345703125,-0.01480959097320167,0.0018956173189883518,0.6316401650536566,1,1,1
2024-12-09,5538,600.8441772460938,-0.008947745168217613,-0.005149674771211976,0.6388564080727087,1,0,1
2024-12-10,5346,598.9761352539062,-0.034669555796316365,-0.003109029034365385,0.6554070734079775,1,0,0
2024-12-11,5326,603.6065673828125,-0.0037411148522259463,0.007730578659771448,0.6474098645445657,1,1,0
2024-12-12,5180,600.4964599609375,-0.027412692452121634,-0.005152540727580535,0.6500622813306219,1,0,0
2024-12-13,5008,600.3772583007812,-0.03320463320463318,-0.00019850518380071236,0.6396099676220574,1,0,0
2024-12-16,4875,602.9407958984375,-0.026557507987220452,0.004269877917947307,0.6274301082517775,1,1,0
2024-12-17,4615,600.4566650390625,-0.053333333333333344,-0.004120024513639686,0.6369413200254014,1,0,0
2024-12-18,4150,582.5609741210938,-0.10075839653304441,-0.029803467860256894,0.6856748428269406,1,0,0
2024-12-19,4045,582.3820190429688,-0.025301204819277112,-0.0003071868629631602,0.6868865636242287,1,0,0
2024-12-20,4439,589.3770751953125,0.09740420271940664,0.012011112849670047,0.6995839336617585,1,0,0
2024-12-23,4490,592.9064331054688,0.011489074115791809,0.005988285019376871,0.7095124807245056,0,0,0
2024-12-24,4910,599.49658203125,0.09354120267260568,0.011114989748490345,0.7176407990879716,0,0,0
2024-12-26,4968,599.5364990234375,0.011812627291242439,6.658418643890052e-05,0.7124093547970244,0,0,0
2024-12-27,4571,593.2254638671875,-0.07991143317230276,-0.010526523683762057,0.724604034631501,0,0,0
2024-12-30,4137,586.455810546875,-0.09494640122511488,-0.011411602725516334,0.741144525253595,0,0,0
2024-12-31,4234,584.322265625,0.023446942228668055,-0.003638031857652546,0.7274878435775485,0,1,0
2025-01-02,4092,582.8865966796875,-0.033538025507794056,-0.002456981412092718,0.7202441173760776,0,0,0
2025-01-03,4388,590.1746215820312,0.07233626588465292,0.012503332455847671,0.7291454276884725,0,0,0
2025-01-06,4354,593.5744018554688,-0.007748404740200554,0.005760634478527704,0.7212293844383897,0,1,0
2025-01-07,4263,586.8646240234375,-0.020900321543408373,-0.011304021553249277,0.7192092346299405,0,0,0
2025-01-08,4352,587.7219848632812,0.02087731644381896,0.001460917568971487,0.7212959352857523,0,0,0
2025-01-10,3985,578.7489624023438,-0.08432904411764708,-0.015267460962898771,0.7329551589313699,0,0,0
2025-01-13,4235,579.6463012695312,0.06273525721455453,0.0015504803040384818,0.7292482878051398,0,0,0
2025-01-14,4497,580.4439086914062,0.061865407319952714,0.00137602434472206,0.7188036726330689,0,0,0
2025-01-15,4736,591.002197265625,0.05314654213920389,0.01819002390432889,0.7262299985961463,0,0,0
2025-01-16,4986,589.8656005859375,0.05278716216216206,-0.0019231682808391604,0.7106716823440554,0,1,0
2025-01-17,5169,595.7877807617188,0.03670276774969916,0.010039880559060466,0.7203525776128654,0,0,0
2025-01-21,5501,601.2413330078125,0.06422905784484434,0.009153514761785386,0.7268749229494559,0,0,0
2025-01-22,5351,604.6211547851562,-0.027267769496455152,0.0056214062337258675,0.7142806152395005,0,1,0
2025-01-23,5504,607.9212646484375,0.02859278639506635,0.005458144884880722,0.7159959128128562,0,0,0
2025-01-24,5509,606.1465454101562,0.000908430232558155,-0.002919324164959991,0.7183446244450242,0,1,0
2025-01-27,5702,597.5723876953125,0.03503358141223445,-0.01414535441927156,0.6788691214533917,1,1,1
2025-01-28,5510,602.7069702148438,-0.033672395650648945,0.008592402569559843,0.6638864079940517,1,1,1
2025-01-29,5425,600.0050659179688,-0.015426497277676976,-0.004482948481435156,0.6652825375963748,1,0,1
2025-01-30,5749,603.225341796875,0.05972350230414736,0.005367081149522335,0.6586052369928808,1,0,1
2025-01-31,5493,600.0150146484375,-0.044529483388415336,-0.0053219368053647464,0.6642461714140493,1,0,0
2025-02-03,5359,595.9771728515625,-0.02439468414345536,-0.006729567924630753,0.6688891038659615,1,0,0
2025-02-04,5364,599.9751586914062,0.0009330098899047456,0.006708286863932544,0.6534632203734017,1,0,0
2025-02-05,5566,602.4077758789062,0.037658463832960454,0.004054529845545218,0.668418653366507,1,0,0
2025-02-06,5587,604.5015258789062,0.00377290693496235,0.0034756357468082033,0.6711033784905787,1,0,0
2025-02-07,5358,598.9682006835938,-0.040988007875425114,-0.009153533876142705,0.6754785696557577,1,0,0
2025-02-10,5434,603.035888671875,0.014184397163120588,0.006791158501634698,0.6756945858229836,1,0,0
2025-02-11,5458,603.4945678710938,0.004416635995583285,0.0007606167523941387,0.6749380857809596,1,0,0
2025-02-12,5274,601.5504150390625,-0.033711982411139596,-0.0032214918501909384,0.6761620354265131,1,0,0
2025-02-13,5563,607.9013061523438,0.054797117937049666,0.010557537580401899,0.6799384404708668,1,0,0
2025-02-14,5501,607.8713989257812,-0.01114506561207984,-4.919750337728512e-05,0.6789442661966082,1,0,0
2025-02-18,5724,609.656005859375,0.04053808398473002,0.002935829744165508,0.6771700080300214,1,0,0
2025-02-19,5816,611.0916748046875,0.01607267645003496,0.0023548836253795002,0.6836917046380834,1,0,0
2025-02-20,5779,608.5493774414062,-0.006361760660247628,-0.004160255274454183,0.6850679819289798,1,0,0
2025-02-21,5517,598.1406860351562,-0.04533656341927672,-0.017104103285771943,0.6908723905053001,1,0,0
2025-02-24,5587,595.4188842773438,0.012688055102410667,-0.004550437416077302,0.6868236201095526,1,1,0
2025-02-25,5675,592.457763671875,0.015750850187936205,-0.004973172137566095,0.6804129732379445,1,1,0
2025-02-26,5574,592.7568359375,-0.017797356828193833,0.0005047993020994568,0.6793535726071992,1,1,1
2025-02-27,5445,583.2952880859375,-0.023143164693218532,-0.015961937978493657,0.6754073619644,1,0,1
2025-02-28,5828,592.39794921875,0.0703397612488521,0.015605579744493614,0.6903703138162623,1,0,1
2025-03-03,5661,582.0191650390625,-0.02865477007549755,-0.01751995291910613,0.6907462643149959,1,0,0
2025-03-04,5327,575.1298828125,-0.05900017664723545,-0.01183686490134761,0.7035464507102065,0,0,0
2025-03-05,5579,581.311279296875,0.047306176084099816,0.010747827002392407,0.7147507682703366,0,0,0
2025-03-06,5400,570.9923706054688,-0.03208460297544358,-0.017751089749862614,0.7141055794283535,0,0,0
2025-03-07,5589,574.1926879882812,0.03499999999999992,0.005604833877935977,0.7194492939077953,0,0,0
2025-03-10,5397,558.8987426757812,-0.03435319377348367,-0.02663556264724176,0.7078696946985219,0,0,0
2025-03-11,5130,554.252685546875,-0.0494719288493608,-0.008312878119322353,0.7121034674891475,0,0,0
2025-03-12,4998,557.19384765625,-0.025730994152046827,0.005306536505949477,0.707532443555046,0,1,0
2025-03-13,4753,549.7661743164062,-0.0490196078431373,-0.013330501352603052,0.7127891254103009,0,0,0
2025-03-14,5158,561.1220092773438,0.0852093414685462,0.020655754194149223,0.7346306986075761,0,0,0
2025-03-17,5576,565.4490356445312,0.08103916246607201,0.007711382365414909,0.7457028901549465,0,0,0
2025-03-18,5398,559.33740234375,-0.03192252510760407,-0.010808460030027,0.7519650840334559,0,0,0
2025-03-19,5633,565.4290771484375,0.04353464246017036,0.010890876918228543,0.729765343718643,0,0,0
2025-03-20,5498,563.7940063476562,-0.023965915142907912,-0.0028917345549811513,0.732500077278051,0,0,0
2025-03-21,5296,563.97998046875,-0.03674063295743912,0.00032986182719207946,0.7174170561435147,0,1,0
2025-03-24,5642,574.0800170898438,0.065332326283988,0.017908502022889516,0.7285700474204205,0,0,0
2025-03-25,5580,575.4600219726562,-0.01098901098901095,0.0024038545877420603,0.719153681223936,0,1,0
2025-03-26,5611,568.5900268554688,0.005555555555555536,-0.011938266525687413,0.7105727914019834,0,1,0
2025-03-27,5542,567.0800170898438,-0.012297273213330961,-0.0026557092004866334,0.7069720834125659,0,0,0
2025-03-28,5221,555.6599731445312,-0.05792132804041861,-0.020138328985595644,0.7177695375087912,0,0,0
2025-03-31,5512,559.3900146484375,0.05573644895613872,0.0067128130226792315,0.7242452879739789,0,0,0
2025-04-01,5612,560.969970703125,0.0181422351233671,0.0028244266313557365,0.7274492946326786,0,0,0
2025-04-02,5891,564.52001953125,0.04971489665003559,0.006328411525621025,0.7209926748790342,0,0,0
2025-04-03,5579,536.7000122070312,-0.052962145645900516,-0.04928081620084812,0.7044501486420341,0,0,0
2025-04-04,5104,505.2799987792969,-0.08514070621975267,-0.058542971330535654,0.7163710114127049,0,0,0
2025-04-07,4922,504.3800048828125,-0.03565830721003138,-0.0017811785518102585,0.7103493005413365,0,0,0
2025-04-08,4557,496.4800109863281,-0.07415684681023971,-0.0156627816725603,0.7125710222338675,0,0,0
2025-04-09,5042,548.6199951171875,0.10642966864165015,0.10501930183911301,0.6976717980328989,1,0,0
2025-04-10,4690,524.5800170898438,-0.06981356604522015,-0.04381899719533322,0.7207605731230383,0,0,0
2025-04-11,5063,533.9400024414062,0.07953091684434965,0.017842817199724692,0.7198770333657404,0,0,0
2025-04-14,5425,539.1199951171875,0.07149911119889385,0.009701450822369617,0.7258957981878059,0,0,0
2025-04-15,5320,537.6099853515625,-0.01935483870967747,-0.0028008788011967267,0.7233551203050479,0,0,0
2025-04-16,4950,525.6599731445312,-0.06954887218045114,-0.02222803246337901,0.7297580444562084,0,0,0
2025-04-17,5216,526.4099731445312,0.05373737373737364,0.001426777837987947,0.7313093449174767,0,0,0
2025-04-21,4791,513.8800048828125,-0.08148006134969321,-0.023802680232045126,0.7357860121562366,0,0,0
2025-04-22,5276,527.25,0.10123147568357327,0.02601773758493775,0.7449237597177946,0,0,0
